UserEmail,Role,Action,Module,IPAddress,Status,CreatedAt
test.faculty.cse.5@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,88.174.111.17,success,2026-03-05T14:05:01.331Z
test.student.cse.6@kathir.edu,student,QUERY_CREATED,HelpDesk,70.198.105.120,success,2026-01-12T19:12:01.244Z
test.faculty.civil.3@kathir.edu,faculty,SEARCH_PERFORMED,Search,49.51.99.140,success,2026-03-23T05:52:32.438Z
test.student.civil.3@kathir.edu,student,QUERY_CREATED,HelpDesk,253.53.7.97,success,2026-04-28T10:47:20.054Z
test.faculty.cse.4@kathir.edu,faculty,LOGOUT,Auth,228.203.0.120,success,2026-01-05T16:58:41.512Z
test.faculty.cse.5@kathir.edu,faculty,PROFILE_UPDATED,Profile,232.195.130.24,failed,2026-03-21T04:31:11.186Z
test.faculty.eee.3@kathir.edu,faculty,PROFILE_UPDATED,Profile,240.178.46.198,success,2026-03-25T22:03:57.140Z
test.faculty.eee.4@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,208.233.116.162,success,2026-06-03T14:59:25.826Z
test.student.civil.2@kathir.edu,student,PASSWORD_CHANGED,Auth,146.141.142.57,failed,2026-06-22T17:04:04.693Z
test.student.mech.9@kathir.edu,student,MESSAGE_SENT,Messaging,111.218.151.86,success,2026-06-08T23:34:48.054Z
test.faculty.aids.1@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,142.118.8.111,success,2026-06-28T20:44:10.452Z
test.student.eee.5@kathir.edu,student,SEARCH_PERFORMED,Search,122.240.106.128,success,2026-05-08T15:55:08.681Z
test.student.aids.9@kathir.edu,student,CONVERSATION_CREATED,Messaging,193.119.13.84,success,2026-02-25T20:48:07.656Z
test.student.aids.8@kathir.edu,student,MESSAGE_SENT,Messaging,169.11.101.159,failed,2026-01-22T21:20:00.294Z
test.student.eee.8@kathir.edu,student,PASSWORD_CHANGED,Auth,57.106.224.85,success,2026-02-12T01:06:37.298Z
test.student.civil.2@kathir.edu,student,MESSAGE_SENT,Messaging,64.124.94.199,success,2026-02-03T04:58:48.883Z
test.student.aids.8@kathir.edu,student,LOGIN,Auth,225.132.12.154,success,2026-04-18T10:07:43.350Z
test.faculty.cse.3@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,131.16.3.102,success,2026-03-30T04:21:43.434Z
test.student.civil.8@kathir.edu,student,LOGIN,Auth,42.171.46.206,success,2026-02-12T09:56:23.690Z
test.student.mech.3@kathir.edu,student,CONVERSATION_CREATED,Messaging,211.113.231.89,success,2026-06-17T01:31:23.369Z
test.student.cse.2@kathir.edu,student,SEARCH_PERFORMED,Search,234.177.220.45,success,2026-03-31T16:52:13.949Z
test.student.mech.1@kathir.edu,student,QUERY_CREATED,HelpDesk,152.12.250.236,failed,2026-02-19T09:36:05.355Z
test.student.mech.1@kathir.edu,student,MESSAGE_SENT,Messaging,226.206.57.126,success,2026-04-03T12:20:21.279Z
test.faculty.aids.5@kathir.edu,faculty,PASSWORD_CHANGED,Auth,46.241.228.226,success,2026-03-07T19:59:58.293Z
test.student.eee.7@kathir.edu,student,QUERY_CREATED,HelpDesk,14.110.84.207,failed,2026-02-11T20:42:11.590Z
test.faculty.civil.4@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,187.217.150.252,success,2026-03-14T11:58:39.514Z
test.student.cse.2@kathir.edu,student,QUERY_CREATED,HelpDesk,248.107.136.212,failed,2026-05-16T11:21:32.972Z
test.student.eee.3@kathir.edu,student,PASSWORD_CHANGED,Auth,195.49.93.36,success,2026-02-02T11:49:48.132Z
test.faculty.mech.4@kathir.edu,faculty,LOGIN,Auth,97.71.85.244,success,2026-05-17T19:47:46.337Z
test.student.cse.9@kathir.edu,student,SEARCH_PERFORMED,Search,223.16.207.184,success,2026-05-11T20:20:14.377Z
test.student.ece.1@kathir.edu,student,QUERY_CREATED,HelpDesk,253.186.146.246,success,2026-03-17T11:49:21.216Z
test.student.ece.2@kathir.edu,student,MESSAGE_SENT,Messaging,18.215.15.135,success,2026-02-19T19:58:49.186Z
test.faculty.civil.2@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,72.26.114.216,failed,2026-04-13T23:48:46.531Z
test.student.civil.8@kathir.edu,student,MESSAGE_SENT,Messaging,71.23.132.210,success,2026-02-04T11:20:18.345Z
test.student.eee.9@kathir.edu,student,SEARCH_PERFORMED,Search,137.203.95.114,success,2026-03-28T17:02:53.410Z
test.student.eee.10@kathir.edu,student,LOGOUT,Auth,202.233.106.55,success,2026-03-16T08:55:13.425Z
test.student.cse.8@kathir.edu,student,LOGIN,Auth,101.60.51.224,failed,2026-01-16T04:35:34.402Z
test.student.civil.1@kathir.edu,student,SEARCH_PERFORMED,Search,221.181.84.233,success,2026-04-16T12:23:36.853Z
test.student.cse.3@kathir.edu,student,PASSWORD_CHANGED,Auth,103.19.170.240,success,2026-03-18T23:18:05.162Z
test.student.ece.7@kathir.edu,student,SEARCH_PERFORMED,Search,17.152.49.225,success,2026-02-08T11:51:47.364Z
test.faculty.mech.4@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,165.114.94.69,success,2026-07-01T12:46:10.244Z
test.student.cse.5@kathir.edu,student,MESSAGE_SENT,Messaging,118.180.32.83,success,2026-02-10T13:36:35.214Z
test.student.cse.9@kathir.edu,student,CONVERSATION_CREATED,Messaging,154.17.240.191,success,2026-05-12T16:59:46.535Z
test.student.ece.10@kathir.edu,student,MESSAGE_SENT,Messaging,109.50.143.245,success,2026-05-09T18:33:15.457Z
test.faculty.ece.5@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,224.159.136.230,success,2026-04-21T19:24:47.747Z
test.faculty.mech.3@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,56.66.57.196,failed,2026-02-19T06:04:00.632Z
test.student.cse.1@kathir.edu,student,MESSAGE_SENT,Messaging,109.61.167.148,success,2026-04-21T09:16:19.343Z
test.student.aids.3@kathir.edu,student,MESSAGE_SENT,Messaging,166.52.66.114,success,2026-06-03T09:17:01.996Z
test.student.ece.10@kathir.edu,student,MESSAGE_SENT,Messaging,204.127.157.18,failed,2026-01-15T03:10:10.539Z
test.student.civil.1@kathir.edu,student,LOGIN,Auth,162.113.250.142,success,2026-03-25T01:57:02.895Z
test.student.eee.3@kathir.edu,student,PASSWORD_CHANGED,Auth,92.10.142.224,success,2026-01-17T01:30:55.872Z
test.faculty.cse.3@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,39.85.50.206,success,2026-04-23T07:29:56.165Z
test.student.mech.9@kathir.edu,student,MESSAGE_SENT,Messaging,123.112.52.130,success,2026-04-03T08:23:14.940Z
test.student.mech.8@kathir.edu,student,QUERY_CREATED,HelpDesk,228.240.127.151,failed,2026-02-23T02:56:28.007Z
test.faculty.mech.4@kathir.edu,faculty,PROFILE_UPDATED,Profile,189.120.254.210,success,2026-06-05T12:08:33.791Z
test.student.mech.5@kathir.edu,student,QUERY_CREATED,HelpDesk,201.58.55.53,success,2026-04-23T05:43:27.926Z
test.student.ece.7@kathir.edu,student,LOGOUT,Auth,119.50.94.97,failed,2026-05-23T22:58:10.916Z
test.student.cse.8@kathir.edu,student,LOGIN,Auth,248.59.104.233,success,2026-06-19T06:59:01.308Z
test.student.mech.5@kathir.edu,student,QUERY_CREATED,HelpDesk,213.70.141.7,success,2026-01-07T01:31:40.085Z
test.faculty.aids.5@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,20.73.38.52,success,2026-05-05T01:40:33.300Z
test.student.civil.9@kathir.edu,student,PASSWORD_CHANGED,Auth,121.122.59.243,success,2026-02-20T19:07:35.763Z
test.student.ece.9@kathir.edu,student,MESSAGE_SENT,Messaging,124.192.139.205,success,2026-06-09T21:31:51.472Z
test.student.eee.10@kathir.edu,student,LOGIN,Auth,87.89.222.224,success,2026-03-02T05:27:35.829Z
test.faculty.aids.5@kathir.edu,faculty,MARKS_UPDATED,Academics,190.34.216.56,failed,2026-03-22T12:30:48.517Z
test.faculty.ece.3@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,240.119.187.113,success,2026-06-16T14:42:39.440Z
test.faculty.ece.5@kathir.edu,faculty,SEARCH_PERFORMED,Search,140.204.234.159,failed,2026-06-16T09:37:30.796Z
test.admin.2026@kathir.edu,admin,QUERY_CREATED,HelpDesk,249.238.161.122,success,2026-02-10T05:56:12.688Z
test.faculty.ece.2@kathir.edu,faculty,MARKS_UPLOADED,Academics,213.184.113.120,success,2026-02-16T21:38:52.945Z
test.student.civil.1@kathir.edu,student,LOGIN,Auth,167.79.254.29,success,2026-03-08T07:07:20.411Z
test.student.civil.4@kathir.edu,student,PASSWORD_CHANGED,Auth,50.112.182.244,success,2026-01-22T23:43:43.851Z
test.student.ece.3@kathir.edu,student,CONVERSATION_CREATED,Messaging,155.123.50.241,success,2026-03-04T02:39:05.170Z
test.faculty.civil.1@kathir.edu,faculty,EXPORT_REPORT,Reports,186.53.130.125,success,2026-05-16T09:18:16.427Z
test.student.ece.5@kathir.edu,student,CONVERSATION_CREATED,Messaging,15.33.12.66,failed,2026-03-10T07:48:25.394Z
test.student.ece.10@kathir.edu,student,LOGOUT,Auth,225.159.28.194,success,2026-02-27T10:20:35.427Z
test.faculty.aids.3@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,43.91.42.185,success,2026-03-25T19:16:58.972Z
test.student.eee.5@kathir.edu,student,CONVERSATION_CREATED,Messaging,32.41.208.139,success,2026-02-07T12:58:29.804Z
test.student.eee.6@kathir.edu,student,QUERY_CREATED,HelpDesk,199.156.165.26,success,2026-02-22T02:24:37.847Z
test.faculty.cse.4@kathir.edu,faculty,MARKS_UPLOADED,Academics,188.99.21.13,failed,2026-03-26T02:53:11.553Z
test.faculty.eee.2@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,29.247.225.180,success,2026-06-18T09:49:38.195Z
test.student.civil.1@kathir.edu,student,MESSAGE_SENT,Messaging,66.43.55.186,success,2026-02-01T09:01:10.629Z
test.faculty.mech.5@kathir.edu,faculty,LOGIN,Auth,118.144.190.187,success,2026-03-03T07:59:06.703Z
test.faculty.eee.5@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,24.228.206.80,failed,2026-01-26T06:26:04.489Z
test.faculty.aids.4@kathir.edu,faculty,MARKS_UPDATED,Academics,78.206.140.220,success,2026-01-12T20:50:00.575Z
test.faculty.civil.4@kathir.edu,faculty,MARKS_UPLOADED,Academics,115.34.111.150,success,2026-02-21T05:49:55.498Z
test.student.mech.2@kathir.edu,student,SEARCH_PERFORMED,Search,14.18.208.44,success,2026-06-10T13:08:10.536Z
test.student.eee.8@kathir.edu,student,LOGIN,Auth,171.114.122.0,success,2026-02-05T09:35:25.094Z
test.student.eee.7@kathir.edu,student,QUERY_CREATED,HelpDesk,123.40.107.244,success,2026-01-18T03:42:16.386Z
test.student.aids.3@kathir.edu,student,CONVERSATION_CREATED,Messaging,2.32.144.117,success,2026-04-05T08:15:47.085Z
test.faculty.eee.1@kathir.edu,faculty,MARKS_UPDATED,Academics,116.8.29.24,failed,2026-06-02T04:03:52.834Z
test.faculty.cse.2@kathir.edu,faculty,MARKS_UPDATED,Academics,97.149.83.7,success,2026-05-14T06:09:20.381Z
test.faculty.aids.3@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,2.153.134.67,success,2026-05-12T03:50:33.027Z
test.student.cse.5@kathir.edu,student,QUERY_CREATED,HelpDesk,161.211.12.116,success,2026-04-16T02:37:17.811Z
test.faculty.cse.3@kathir.edu,faculty,LOGOUT,Auth,50.35.107.216,failed,2026-04-16T13:25:13.527Z
test.admin.2026@kathir.edu,admin,MARKS_UPDATED,Academics,152.70.162.183,success,2026-01-06T00:20:15.536Z
test.faculty.civil.4@kathir.edu,faculty,EXPORT_REPORT,Reports,250.100.215.62,success,2026-04-23T18:24:39.525Z
test.faculty.mech.1@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,41.159.162.133,success,2026-02-22T11:34:14.892Z
test.student.aids.8@kathir.edu,student,SEARCH_PERFORMED,Search,195.38.229.106,success,2026-06-14T04:47:01.054Z
test.faculty.aids.1@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,2.125.231.237,success,2026-06-14T02:07:52.240Z
test.admin.2026@kathir.edu,admin,SEARCH_PERFORMED,Search,186.64.153.36,failed,2026-03-22T05:41:59.460Z
test.student.eee.8@kathir.edu,student,PASSWORD_CHANGED,Auth,126.0.181.61,success,2026-05-11T22:06:54.869Z
test.student.cse.1@kathir.edu,student,CONVERSATION_CREATED,Messaging,116.247.74.145,success,2026-02-27T15:11:21.066Z
test.student.aids.3@kathir.edu,student,CONVERSATION_CREATED,Messaging,86.220.146.234,success,2026-06-11T05:32:12.111Z
test.faculty.mech.4@kathir.edu,faculty,MESSAGE_SENT,Messaging,216.10.179.113,success,2026-01-28T04:12:54.704Z
test.student.cse.4@kathir.edu,student,LOGOUT,Auth,217.196.170.21,success,2026-06-18T18:45:45.203Z
test.admin.2026@kathir.edu,admin,ANNOUNCEMENT_CREATED,Announcements,133.205.76.12,success,2026-04-01T14:37:40.624Z
test.student.cse.10@kathir.edu,student,QUERY_CREATED,HelpDesk,35.120.142.173,failed,2026-03-03T03:27:10.376Z
test.student.mech.1@kathir.edu,student,QUERY_CREATED,HelpDesk,120.53.108.16,success,2026-02-19T06:03:54.167Z
test.student.civil.8@kathir.edu,student,MESSAGE_SENT,Messaging,143.126.178.203,success,2026-05-16T18:20:04.433Z
test.student.aids.8@kathir.edu,student,MESSAGE_SENT,Messaging,171.34.130.245,success,2026-03-02T02:04:25.643Z
test.student.aids.5@kathir.edu,student,CONVERSATION_CREATED,Messaging,201.4.4.232,success,2026-06-08T18:33:21.128Z
test.student.ece.3@kathir.edu,student,LOGOUT,Auth,27.142.137.244,success,2026-06-22T19:13:42.495Z
test.student.aids.4@kathir.edu,student,PROFILE_UPDATED,Profile,49.139.115.250,failed,2026-06-09T15:08:57.037Z
test.student.mech.4@kathir.edu,student,LOGOUT,Auth,93.80.254.228,failed,2026-06-08T09:38:52.684Z
test.student.aids.3@kathir.edu,student,SEARCH_PERFORMED,Search,17.182.111.51,success,2026-05-11T11:43:19.873Z
test.faculty.aids.1@kathir.edu,faculty,SEARCH_PERFORMED,Search,206.145.36.121,success,2026-03-06T03:22:29.370Z
test.faculty.civil.2@kathir.edu,faculty,PROFILE_UPDATED,Profile,229.42.41.92,success,2026-05-01T12:19:13.630Z
test.student.ece.1@kathir.edu,student,CONVERSATION_CREATED,Messaging,1.155.217.32,success,2026-04-21T06:59:29.569Z
test.faculty.civil.2@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,190.126.138.16,failed,2026-06-11T00:41:57.785Z
test.student.cse.7@kathir.edu,student,LOGIN,Auth,170.44.130.148,success,2026-03-19T18:49:39.788Z
test.faculty.mech.2@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,205.113.152.230,success,2026-06-28T07:35:28.407Z
test.student.aids.9@kathir.edu,student,MESSAGE_SENT,Messaging,13.154.59.10,success,2026-04-05T15:33:00.942Z
test.faculty.civil.1@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,190.32.209.107,success,2026-05-09T06:48:31.167Z
test.student.civil.5@kathir.edu,student,PROFILE_UPDATED,Profile,178.20.42.228,success,2026-04-15T13:03:33.199Z
test.student.ece.1@kathir.edu,student,CONVERSATION_CREATED,Messaging,189.62.17.193,success,2026-02-15T15:18:19.825Z
test.student.aids.7@kathir.edu,student,QUERY_CREATED,HelpDesk,193.89.27.41,success,2026-05-14T04:31:24.390Z
test.student.mech.6@kathir.edu,student,QUERY_CREATED,HelpDesk,239.6.50.191,failed,2026-05-17T20:31:21.917Z
test.faculty.mech.5@kathir.edu,faculty,EXPORT_REPORT,Reports,3.63.132.29,success,2026-05-28T10:11:50.343Z
test.faculty.civil.1@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,7.193.123.77,failed,2026-06-14T17:12:09.628Z
test.faculty.aids.3@kathir.edu,faculty,LOGIN,Auth,193.195.155.231,success,2026-05-27T15:54:24.587Z
test.student.mech.7@kathir.edu,student,LOGIN,Auth,126.128.71.74,success,2026-02-07T02:49:20.877Z
test.faculty.civil.5@kathir.edu,faculty,EXPORT_REPORT,Reports,98.49.168.217,success,2026-02-23T06:19:33.142Z
test.faculty.cse.4@kathir.edu,faculty,MARKS_UPDATED,Academics,74.72.214.249,success,2026-04-13T13:05:17.071Z
test.faculty.mech.3@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,3.87.27.65,success,2026-05-23T11:25:04.403Z
test.faculty.mech.5@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,174.39.184.243,success,2026-02-05T16:02:39.002Z
test.student.cse.9@kathir.edu,student,MESSAGE_SENT,Messaging,188.68.57.32,success,2026-05-13T13:19:44.079Z
test.faculty.aids.5@kathir.edu,faculty,MARKS_UPDATED,Academics,71.210.2.48,success,2026-04-04T22:10:10.346Z
test.student.ece.2@kathir.edu,student,QUERY_CREATED,HelpDesk,106.115.219.129,failed,2026-05-03T00:34:49.924Z
test.student.mech.4@kathir.edu,student,LOGOUT,Auth,108.121.32.101,success,2026-01-04T03:46:06.341Z
test.student.civil.7@kathir.edu,student,LOGOUT,Auth,26.114.234.46,success,2026-02-20T23:45:15.043Z
test.student.ece.7@kathir.edu,student,LOGIN,Auth,154.4.52.150,success,2026-05-18T05:00:31.536Z
test.faculty.cse.3@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,250.179.38.182,success,2026-02-09T22:14:50.959Z
test.student.mech.1@kathir.edu,student,PROFILE_UPDATED,Profile,17.122.128.6,failed,2026-02-03T06:42:19.483Z
test.student.civil.2@kathir.edu,student,QUERY_CREATED,HelpDesk,77.106.107.193,success,2026-03-09T06:13:06.474Z
test.student.mech.5@kathir.edu,student,PASSWORD_CHANGED,Auth,57.61.29.169,success,2026-01-07T12:51:53.057Z
test.student.aids.2@kathir.edu,student,SEARCH_PERFORMED,Search,218.169.219.188,success,2026-04-19T22:53:19.583Z
test.student.aids.6@kathir.edu,student,LOGIN,Auth,127.30.136.120,success,2026-03-27T04:57:33.157Z
test.student.cse.9@kathir.edu,student,LOGOUT,Auth,25.4.135.2,success,2026-05-22T20:27:47.176Z
test.faculty.civil.1@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,98.7.175.166,success,2026-05-30T18:37:03.557Z
test.student.mech.10@kathir.edu,student,PASSWORD_CHANGED,Auth,253.242.55.166,success,2026-05-16T22:04:43.349Z
test.student.cse.7@kathir.edu,student,SEARCH_PERFORMED,Search,170.88.162.44,success,2026-02-05T09:30:56.823Z
test.student.ece.6@kathir.edu,student,CONVERSATION_CREATED,Messaging,190.189.1.61,success,2026-06-23T03:43:29.332Z
test.student.aids.8@kathir.edu,student,PROFILE_UPDATED,Profile,198.70.31.151,success,2026-04-25T00:40:27.640Z
test.faculty.cse.5@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,7.149.112.123,success,2026-02-20T11:03:03.407Z
test.student.ece.2@kathir.edu,student,QUERY_CREATED,HelpDesk,189.185.240.56,success,2026-04-11T14:47:15.801Z
test.student.ece.2@kathir.edu,student,SEARCH_PERFORMED,Search,144.222.1.228,success,2026-04-07T22:13:46.440Z
test.faculty.mech.3@kathir.edu,faculty,PROFILE_UPDATED,Profile,217.111.241.140,success,2026-04-18T15:04:48.838Z
test.student.mech.10@kathir.edu,student,SEARCH_PERFORMED,Search,25.251.193.187,failed,2026-06-26T15:03:00.430Z
test.faculty.ece.2@kathir.edu,faculty,MARKS_UPLOADED,Academics,118.222.216.48,success,2026-02-11T05:21:55.749Z
test.student.civil.10@kathir.edu,student,QUERY_CREATED,HelpDesk,65.82.83.66,success,2026-05-02T18:26:47.182Z
test.student.mech.1@kathir.edu,student,PROFILE_UPDATED,Profile,209.86.172.175,success,2026-06-23T21:12:38.495Z
test.student.civil.10@kathir.edu,student,PASSWORD_CHANGED,Auth,131.151.241.98,success,2026-03-15T06:23:51.155Z
test.student.mech.2@kathir.edu,student,CONVERSATION_CREATED,Messaging,66.239.71.22,success,2026-01-07T08:38:13.384Z
test.faculty.mech.2@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,236.82.227.8,success,2026-03-22T09:27:53.072Z
test.student.aids.3@kathir.edu,student,QUERY_CREATED,HelpDesk,14.160.235.172,failed,2026-05-15T04:52:16.022Z
test.faculty.ece.4@kathir.edu,faculty,MARKS_UPDATED,Academics,124.138.136.129,success,2026-02-10T13:33:44.588Z
test.faculty.cse.5@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,96.114.59.42,success,2026-04-30T23:14:00.977Z
test.faculty.cse.5@kathir.edu,faculty,PROFILE_UPDATED,Profile,196.70.135.208,success,2026-05-22T12:58:33.270Z
test.student.ece.8@kathir.edu,student,PASSWORD_CHANGED,Auth,116.160.71.99,success,2026-04-27T10:59:25.221Z
test.student.mech.8@kathir.edu,student,PASSWORD_CHANGED,Auth,182.43.46.207,success,2026-03-14T20:11:56.877Z
test.admin.2026@kathir.edu,admin,CONVERSATION_CREATED,Messaging,99.127.44.231,success,2026-03-16T21:32:13.995Z
test.student.ece.4@kathir.edu,student,SEARCH_PERFORMED,Search,173.218.153.82,success,2026-05-28T18:39:09.645Z
test.student.civil.10@kathir.edu,student,SEARCH_PERFORMED,Search,82.156.66.162,success,2026-01-20T11:23:33.310Z
test.faculty.ece.5@kathir.edu,faculty,MARKS_UPLOADED,Academics,122.186.168.38,failed,2026-06-17T17:06:25.602Z
test.student.mech.9@kathir.edu,student,SEARCH_PERFORMED,Search,157.180.102.13,success,2026-03-15T11:55:59.363Z
test.student.ece.7@kathir.edu,student,PROFILE_UPDATED,Profile,63.145.80.2,success,2026-01-12T12:13:02.259Z
test.faculty.aids.1@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,104.30.26.113,success,2026-05-20T07:48:41.672Z
test.student.cse.10@kathir.edu,student,PROFILE_UPDATED,Profile,223.31.36.26,failed,2026-01-13T06:01:51.662Z
test.student.mech.1@kathir.edu,student,QUERY_CREATED,HelpDesk,135.224.143.115,success,2026-01-11T05:52:25.288Z
test.student.eee.9@kathir.edu,student,PASSWORD_CHANGED,Auth,122.102.173.75,success,2026-05-01T06:41:27.146Z
test.faculty.eee.5@kathir.edu,faculty,EXPORT_REPORT,Reports,22.30.200.133,success,2026-04-17T01:14:58.090Z
test.student.mech.3@kathir.edu,student,PROFILE_UPDATED,Profile,98.14.119.119,success,2026-05-12T17:19:07.439Z
test.student.mech.8@kathir.edu,student,SEARCH_PERFORMED,Search,236.113.165.125,success,2026-06-12T08:58:22.088Z
test.faculty.cse.3@kathir.edu,faculty,MESSAGE_SENT,Messaging,147.94.140.113,success,2026-01-17T11:29:46.099Z
test.faculty.ece.2@kathir.edu,faculty,MARKS_UPDATED,Academics,210.120.70.18,success,2026-06-07T23:24:24.757Z
test.faculty.civil.4@kathir.edu,faculty,LOGIN,Auth,193.62.123.195,success,2026-04-18T19:56:50.910Z
test.student.ece.7@kathir.edu,student,PROFILE_UPDATED,Profile,162.133.246.241,success,2026-03-15T09:51:43.426Z
test.faculty.cse.2@kathir.edu,faculty,PROFILE_UPDATED,Profile,59.32.78.251,success,2026-02-26T13:59:30.232Z
test.student.cse.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,154.185.73.81,success,2026-04-09T11:47:37.076Z
test.faculty.ece.2@kathir.edu,faculty,MESSAGE_SENT,Messaging,108.94.249.96,success,2026-05-12T05:17:19.545Z
test.student.cse.8@kathir.edu,student,LOGOUT,Auth,164.3.78.60,success,2026-06-11T14:48:39.691Z
test.student.ece.7@kathir.edu,student,MESSAGE_SENT,Messaging,183.33.251.61,success,2026-02-09T22:25:53.394Z
